test_id,workspace,persona,preconditions,route,control_id,action,expected,evidence_required,side_effect_class,cleanup,automation_layer,status,defect_ref,approval_ref
CTRL.CENSUS.0461,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:37:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0462,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:37:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0463,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:39:form:1,Exercise form and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0464,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:39:onSubmit:2,Exercise onSubmit and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0465,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:40:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0466,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:41:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0467,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:42:input:1,Exercise input and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0468,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/wordpress-integration-action.tsx:44:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0469,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-empty.tsx:9:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0470,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-link.tsx:19:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0471,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:81:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0472,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:81:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0473,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:89:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0474,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:89:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0475,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:90:button:1,Exercise button and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0476,STG_DISPOSABLE,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-notifications.tsx:90:onClick:2,Exercise onClick and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+network+database+cleanup,1,Restore disposable fixture,integration+e2e,NOT RUN,,
CTRL.CENSUS.0477,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:15:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0478,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:19:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0479,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:22:summary:1,Exercise summary and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0480,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:24:a:1,Exercise a and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0481,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:25:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0482,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:35:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0483,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:37:Link:1,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0484,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:38:summary:1,Exercise summary and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0485,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:38:Link:2,Exercise Link and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
CTRL.CENSUS.0486,SF_PROD,owner_jose,Authenticated workspace; seeded state matching the control,component,src/components/workspace-shell-view.tsx:39:summary:1,Exercise summary and verify its documented behavior,Expected state transition occurs once; rendered and persisted data retain the selected website provenance,trace+screenshot+network,0,none,e2e,NOT RUN,,
